Incident_ID,Age,Gender,Race,School_Affiliation,Shooter_Outcome,Shooter_Died,Injury
20130213CAHIS,18,Male,Black,No Relation,Fled/Apprehended,false,None
20130201MIMAD,16,Male,,,Apprehended/Killed by LE,true,Fatal
20130201MIMAD,15,Male,,,Apprehended/Killed by LE,false,Wounded
20130131GAPRA,15,Male,,Student,Apprehended/Killed by SRO,false,None
20130129ALDAM,65,Male,White,No Relation,Fled/Apprehended,false,None
20130111MIOSD,Teen,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
20130110CATAT,16,Male,White,Student,Surrendered,false,None
20130107FLAPF,,,,,Fled/Escaped,false,None
20121214CTSAN,20,Male,White,Former Student,Suicide,true,Suicide
20121210TXSPH,15,Male,,Student,Surrendered,false,None
20121019ILBAC,14,Male,Black,,Fled/Apprehended,false,None
20121019ILBAC,16,Male,Black,,Fled/Apprehended,false,None
20121012NDFAF,Teen,Male,,Student,Attempted Suicide,false,Wounded
20120926OKSTS,13,Male,White,Student,Suicide,true,Suicide
20120907ILNON,15,Male,White,Student,Subdued by Students/Staff/Other,false,None
20120827MDPEP,15,Male,White,Student,Subdued by Students/Staff/Other,false,None
20120824GABAH,15,Male,,Student,Suicide,true,Suicide
20120816TNHAM,Adult,Male,,No Relation,Fled/Escaped,false,None
20120706RINAP,20,Male,Black,No Relation,Fled/Apprehended,false,None
20120525NCMAC,51,Male,White,Parent,Fled/Apprehended,false,None
20120525AZWEA,38,Male,Black,,Fled/Apprehended,false,None
20120401ARKIR,18,Male,White,No Relation,Fled/Apprehended,false,None
20120315ALLEM,16,Male,Black,Former Student,Surrendered,false,None
20120306FLEPJ,28,Male,White,Former Teacher,Suicide,true,Suicide
20120227OHCHC,17,Male,White,Student,Surrendered,false,None
20120222WAARB,10,Male,White,Student,Surrendered,false,None
20120210NHWAW,14,Male,White,Student,Attempted Suicide,false,Wounded
20120110TXNOH,18,Male,Black,Student,Subdued by Students/Staff/Other,false,None
20120104TXCUB,Child,,,Student,Apprehended/Killed by LE,true,Fatal
20111228MINOF,17,Male,Black,,Fled/Apprehended,false,None
20111228MINOF,17,Male,Black,,Fled/Apprehended,false,None
20111212TXHAE,36,Male,White,No Relation,Surrendered,false,None
20111024NCCAF,15,Male,Black,Student,Fled/Apprehended,false,None
20110930ORWIP,20,Male,White,,Fled/Apprehended,false,None
20110930ORWIP,20,Male,White,,Fled/Apprehended,false,None
20110930NCGAC,,Male,,,Fled/Escaped,false,None
20110923WAISS,51,Male,,No Relation,Apprehended/Killed by LE,true,Fatal
20110523HIHIP,14,Male,Hawaiian/Pacific Islander,Student,Surrendered,false,None
20110517WAHOE,16,Male,,,Fled/Apprehended,false,None
20110419TXBEH,6,Male,,Student,,false,None
20110413FLSHA,17,Male,,,Fled/Apprehended,false,None
20110330TXWOH,Teen,Male,Black,Rival School Student,Fled/Escaped,false,Wounded
20110330TXWOH,Teen,Male,Black,Rival School Student,Fled/Escaped,false,Wounded
20110330TXWOH,,Male,Black,,Fled/Escaped,false,None
20110325INMAM,16,Male,White,Former Student,Fled/Apprehended,false,None
20110202CALOP,44,Male,White,Other Staff,Fled/Apprehended,false,None
20110118CAGAL,17,Male,Black,Student,Surrendered,false,None
20110105NEMIO,17,Male,Other,Student,Fled/Escaped,true,Suicide
20110104INCRC,,,,,Fled/Escaped,false,None
20101206COAUA,23,Male,White,Former Student,Fled/Apprehended,false,None
20101129WIMAM,15,Male,White,Student,Suicide,true,Suicide
20101023KSTOT,19,Male,White,No Relation,Fled/Apprehended,false,None
20101023KSTOT,21,Male,White,No Relation,Fled/Apprehended,false,None
20101008CAKEC,41,Male,White,No Relation,Subdued by Students/Staff/Other,false,None
20101001CAALS,,,,,Fled/Apprehended,false,None
20100921SCSOC,15,Male,White,Student,Apprehended/Killed by SRO,false,None
20100908MIMUD,17,Male,Black,Student,Fled/Apprehended,false,None
20100830TNSUB,62,Male,White,Relative,Apprehended/Killed by SRO,false,None
20100518CASOS,17,Male,,Former Student,Fled/Apprehended,false,None
20100428VAWOP,15,Male,Black,Student,Fled/Apprehended,false,None
20100226WABIT,30,Male,White,Intimate Relationship,Fled/Apprehended,false,None
20100223CODEL,32,Male,White,Former Student,Subdued by Students/Staff/Other,false,None
20100210TNINK,48,Male,,Teacher,Fled/Apprehended,false,None
20100205ALDIM,14,Male,Middle Eastern,Student,Apprehended/Killed by SRO,false,None
20100120ALLIL,32,Male,Black,Intimate Relationship,Fled/Apprehended,false,None
20091211LABOS,28,Male,,Intimate Relationship,Fled/Apprehended,false,None
20091106PAHAW,15,Male,,Student,Fled/Apprehended,false,None
20091030CAWIL,18,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20091016SCCAC,Adult,Male,,Police Officer/SRO,Law Enforcement,false,None
20091008NYMAM,28,Male,,No Relation,,false,None
20090916VAVIG,16,Male,,Student,Fled/Apprehended,false,None
20090911MIOWO,,,,,Fled/Escaped,false,None
20090908CTSTS,16,Male,,Student,Fled/Apprehended,false,None
20090827NCWEF,16,Male,,Student,Fled/Apprehended,false,None
20090624IAAPP,24,Male,White,Former Student,Fled/Apprehended,false,None
20090615CAINS,,Male,,,Fled/Apprehended,false,None
20090518LALAL,15,Male,White,Student,Suicide,true,Suicide
20090505NYCAC,17,Male,White,Student,Suicide,true,Suicide
20090501WISHS,17,Male,,Student,Suicide,true,Suicide
20090413CALOL,,Male,Hispanic,,Fled/Escaped,false,None
20090311TXCYH,Teen,Male,,Student,,false,None
20090310FLRIJ,Teen,Male,,Student,Fled/Escaped,false,None
20090310FLRIJ,Teen,Male,,Student,Fled/Escaped,false,None
20090306NCWEF,19,Male,,,Fled/Apprehended,false,None
20090302SDROS,10,Male,,Student,Apprehended/Killed by LE,false,None
20090223CTBRN,19,Male,,Nonstudent,Fled/Escaped,false,Wounded
20090220CAJOH,,Male,,,Fled/Escaped,false,None
20090217MICED,17,Male,,Nonstudent,Fled/Escaped,false,Wounded
20090217MICED,19,Male,,Nonstudent,Fled/Escaped,false,Wounded
20090211NCSCZ,11,Male,,Student,Surrendered,false,None
20090210CABAE,9,Male,,Student,,false,None
20090127NCCLC,18,Male,Black,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20090123ILCAC,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20090120PAEAE,15,Male,Hispanic,No Relation,Fled/Apprehended,false,None
20090120MIBEM,18,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20090120ILCOC,16,Male,,Student,Fled/Apprehended,false,None
20090120ILCOC,16,Male,,Student,Fled/Apprehended,false,None
20090114ILPEC,,,,,Fled/Escaped,false,None
20090109ILDUC,18,Male,Black,Student,Fled/Apprehended,false,None
20090108DEWIN,Adult,Female,,Police Officer/SRO,Law Enforcement,false,None
20081231OKKEN,68,Male,,,Suicide,true,Suicide
20081231GASHS,18,Female,,,,false,None
20081227PAWIP,,,,,Fled/Escaped,false,None
20081222FLLAL,47,Female,White,,Suicide,true,Suicide
20081221SCSUS,22,Male,,,Fled/Apprehended,false,None
20081212NYWIM,27,Male,Black,,Fled/Apprehended,false,None
20081212NCGUA,16,Female,,,Surrendered,false,None
20081205MNSHF,34,Male,,Teacher,Suicide,true,Suicide
20081202CAKIK,17,Male,,,Fled/Apprehended,false,None
20081130CAOAG,Adult,Male,,No Relation,Fled/Escaped,false,None
20081125TXNOH,18,Male,,,Fled/Escaped,false,None
20081118CACOO,13,Male,,Student,Surrendered,false,None
20081118CACEC,18,Male,,Student,Fled/Apprehended,false,None
20081115UTDES,15,Male,,Student,Other,false,None
20081115COTHL,18,Male,,Student,Apprehended/Killed by LE,false,None
20081112FLDIF,15,Female,Black,Student,Fled/Apprehended,false,None
20081103CAELO,,,,,Fled/Escaped,false,None
20081103CABEB,,,,,Fled/Escaped,false,None
20081031MESTS,55,Male,,No Relation,Apprehended/Killed by LE,false,None
20081029CAELG,10,Male,,Student,Subdued by Students/Staff/Other,false,None
20081023ALPRP,50,Male,,Parent,Surrendered,false,None
20081020CAVAA,14,Male,White,Student,Suicide,true,Suicide
20081016MIHED,15,Male,Black,Student,Fled/Apprehended,false,None
20080919CAGEA,,Male,,,Fled/Escaped,false,None
20080915CAMIS,17,Male,,Student,Suicide,true,Suicide
20080902OHSOW,15,Male,,Student,Surrendered,false,None
20080821TNCEK,15,Male,Hispanic,Student,Fled/Apprehended,false,None
20080814WALAF,17,Male,Hispanic,Relative,Fled/Apprehended,false,None
20080811WAWAK,49,Male,,No Relation,,false,None
20080516LAMAT,Teen,Male,,Student,Suicide,true,Suicide
20080416CAROF,Adult,,,Police Officer/SRO,Law Enforcement,false,None
20080306ALDAM,18,Male,,Student,Suicide,true,Suicide
20080214CAEOO,14,Male,,Student,Fled/Apprehended,false,None
20080207OHNOP,Adult,Male,White,Intimate Relationship,Suicide,true,Suicide
20080211TNMIM,17,Male,,Student,Surrendered,false,None
20080204TNHAM,16,Male,Black,Student,Fled/Apprehended,false,None
20071221CABAU,21,Male,Hispanic,No Relation,Fled/Apprehended,false,None
20071126NYHOH,17,Male,White,Student,,false,None
20071105LAJOR,13,Male,,Student,Suicide,true,Suicide
20071024TNMAM,15,Male,,Student,,false,None
20071010OHSUC,14,Male,White,Student,Suicide,true,Suicide
20071001CTPLM,15,Male,,Student,Fled/Apprehended,false,None
20070930AZSSP,18,Male,Other,,Fled/Escaped,false,None
20070928CALAO,17,Male,White,Student,Surrendered,false,None
20070804NJMON,19,Male,,,Fled/Apprehended,false,None
20070709ILCAC,,Male,,,Fled/Escaped,false,None
20070628TXDAD,17,Male,,Rival School Student,Fled/Apprehended,false,None
20070617SCBRB,21,Male,,No Relation,Surrendered,false,None
20070531NCNOG,,Male,,,Fled/Escaped,false,None
20070530NCVAG,,Male,,,Fled/Escaped,false,None
20070523RIOAC,11,Male,,Student,Subdued by Students/Staff/Other,false,None
20070515TXLIL,14,Male,,Student,Surrendered,false,None
20070512TXWEM,17,Male,,Student,Fled/Apprehended,false,None
20070510MIHED,,,,,Fled/Escaped,false,Wounded
20070504TXTIE,15,Female,,Student,Suicide,true,Suicide
20070503OHGED,16,Male,,,Apprehended/Killed by LE,false,None
20070418NCNOH,16,Male,,Student,Suicide,true,Suicide
20070411ORSPG,15,Male,,Student,Fled/Apprehended,false,None
20070410ILCHC,15,Male,,Student,Fled/Apprehended,false,None
20070329SCMYM,18,Male,,Student,Surrendered,false,Wounded
20070327CTSAH,,Male,,,Fled/Escaped,false,None
20070323FLUNO,10,Male,,Student,,false,None
20070308TNEAC,62,Male,,Other Staff,Suicide,false,Wounded
20070307TXGRG,16,Male,,Student,Suicide,true,Suicide
20070307MIHEM,17,Male,,Intimate Relationship,Suicide,true,Suicide
20070307CACEC,,Male,,No Relation,Fled/Escaped,false,None
20070227GACLA,10,Male,,Student,,false,None
20070226CASLA,12,Male,,Student,,false,None
20070208TXSTP,Teen,Male,,Student,,false,None
20070208ORCRP,18,Male,,Student,Suicide,true,Suicide
20070207FLPAJ,16,Male,,Student,Fled/Apprehended,false,None
20070131ILHIC,,Male,,Nonstudent,Fled/Escaped,false,None
20070124TNHAS,17,Male,,Student,Attempted Suicide,false,Wounded
20070118PAWIP,Teen,Male,,Student,Fled/Escaped,false,None
20070109NVWEL,Adult,Male,,No Relation,Fled/Apprehended,false,None
20070109CAGRV,,Male,,,Fled/Escaped,false,None
20070108OHROC,16,Male,,Student,Fled/Apprehended,false,None
20070104MINOD,,Male,,,Fled/Escaped,false,None
20070103WAHET,18,Male,Asian,Student,Surrendered,false,None
20070102NCWEF,14,Male,,Student,Fled/Apprehended,false,None
20061214PAMCC,17,Male,White,Student,Suicide,true,Suicide
20061213PABAB,Teen,Male,,Student,,false,None
20061212PASPS,16,Male,,Student,Suicide,true,Suicide
20061211ILCLC,17,Male,,Student,Fled/Apprehended,false,None
20061207NENOO,17,Male,,Student,Fled/Apprehended,false,None
20061201NCJOT,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20061122GASAA,,Male,,,Fled/Escaped,false,None
20061111CALIO,Adult,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
20061031TNHAK,39,Male,,No Relation,Fled/Apprehended,false,None
20061017TXSEK,16,Female,,Student,Suicide,true,Suicide
20061012MDGRB,8,Male,,Student,,false,None
20061010NYPOP,Teen,Male,,Student,Fled/Apprehended,false,None
20061009MOMEJ,13,Male,White,Student,Surrendered,false,None
20061002PAWEN,32,Male,White,No Relation,Suicide,true,Suicide
20060929WIWEC,15,Male,White,Student,Subdued by Students/Staff/Other,false,None
20060927COPLB,53,Male,White,,Suicide,true,Suicide
20060921DCCAW,17,Male,,Student,Fled/Apprehended,false,None
20060913MOWEC,17,Male,,Student,Apprehended/Killed by LE,false,Wounded
20060908TXSOF,Adult,Male,,Police Officer/SRO,Law Enforcement,false,None
20060905TNKIM,Adult,,,Parent,Fled/Escaped,false,None
20060831ALOXO,21,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20060830NCORH,18,Male,Hispanic,Former Student,Surrendered,false,None
20060829DCANW,16,Male,,Student,Fled/Apprehended,false,None
20060824VTESE,26,Male,Black,Intimate Relationship,Fled/Apprehended,false,Wounded
20060821INCAN,16,Male,,Student,Suicide,true,Suicide
20060820GALYH,Teen,Male,,,Fled/Escaped,false,None
20060819OHSOY,25,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20060817TXMEA,20,Male,Hispanic,No Relation,Fled/Apprehended,false,None
20060817TXMEA,17,Male,Hispanic,No Relation,Fled/Apprehended,false,None
20060815KYJTV,13,Male,,Student,Surrendered,false,None
20060731FLYOT,54,Male,Hispanic,Intimate Relationship,Suicide,true,Suicide
20060615MIPED,Adult,Male,,No Relation,Fled/Escaped,false,None
20060606INWIG,19,Male,,Relative,Fled/Apprehended,false,None
20060605CAVEL,,Male,Black,,Fled/Escaped,false,None
20060525PANON,18,Male,,Student,Surrendered,false,None
20060522SCBUI,19,Male,,Student,Apprehended/Killed by SRO,false,None
20060505FLPAM,Teen,Male,,Student,Fled/Escaped,false,None
20060424NCEAC,17,Male,,Student,Fled/Apprehended,false,None
20060418TXWEH,,Male,,No Relation,Fled/Escaped,false,None
20060405DCROW,,,,,Fled/Escaped,false,None
20060314NVPIR,14,Male,White,Student,Subdued by Students/Staff/Other,false,None
20060310NYISN,14,Male,,Student,Surrendered,false,None
20060310NYISN,16,Male,,Student,Surrendered,false,None
20060223ORROR,14,Male,White,Student,Fled/Apprehended,false,None
20060221PAWEP,23,Male,,No Relation,Fled/Apprehended,false,None
20060215PAWEY,Adult,Male,,Teacher,Suicide,true,Suicide
20060209DEWIN,,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Escaped,false,None
20060203CALOC,9,Male,,Student,,false,None
20060130MTCMG,16,Male,,Student,Suicide,true,Suicide
20060127TXLAG,16,Male,,Student,,false,None
20060123CAWIV,14,Male,,Student,,false,None
20060119OHWIC,19,Male,,Nonstudent,Fled/Apprehended,false,None
20060119OHWIC,20,Male,,Nonstudent,Fled/Apprehended,false,None
20060118VAINC,20,Male,,Nonstudent,Fled/Apprehended,false,None
20060118TXPAA,Teen,Male,,Student,Surrendered,false,None
20060118MTFRA,15,Female,,Student,Fled/Apprehended,false,None
20060113MIOSD,Teen,Male,,Student,Fled/Apprehended,false,None
20060113FLMIL,15,Male,White,Student,Apprehended/Killed by LE,true,Fatal
20060113ALPIP,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Apprehended/Killed by LE,false,None
20060111WIMAM,,,,,Fled/Escaped,false,None
20060110DEMOW,Teen,Male,,Student,Fled/Escaped,false,None
20060103NJLIJ,Teen,Male,,Student,Fled/Escaped,false,None
20051206MICED,,,,Nonstudent,Fled/Escaped,false,None
20051206CASAG,,Male,Hispanic,,Fled/Escaped,false,None
20051205MABOR,17,Male,Black,Student,Surrendered,false,None
20051116TXIRS,Adult,Male,,Police Officer/SRO,Law Enforcement,false,None
20051115FLPAM,17,Female,,Student,Surrendered,false,None
20051108TNCAJ,15,Male,White,Student,Subdued by Students/Staff/Other,false,None
20051028NYFAF,,Male,,,Fled/Escaped,false,None
20051028MDANA,17,Male,,Student,Fled/Apprehended,false,None
20051027CABIF,Adult,Male,,No Relation,Fled/Escaped,false,None
20051020MISAS,15,Male,,Student,Fled/Apprehended,false,None
20051019CASAS,17,Male,,Student,Fled/Apprehended,false,None
20051014NYSAN,Teen,Male,,Student,Fled/Escaped,false,None
20051011MIFAF,17,Male,,Student,Surrendered,false,None
20051007TXTUD,,,,,Fled/Escaped,false,None
20050925CAUNL,,,,,Fled/Escaped,false,None
20050924MISAS,,,,,Fled/Escaped,false,None
20050916UTUNS,,,,,Fled/Escaped,false,None
20050913ILHAC,15,Male,Black,Student,Apprehended/Killed by LE,false,None
20050909WIPAR,,,,,Fled/Escaped,false,n
20050902FLSOJ,21,Male,,No Relation,Fled/Escaped,false,None
20050901AKDIA,15,Male,,Student,Fled/Apprehended,false,None
20050825TNMAD,Teen,Male,,Student,Apprehended/Killed by LE,false,None
20050819FLUNM,,,,,Fled/Escaped,false,None
20050819GAMOM,,Male,,,Fled/Escaped,false,None
20050817CAPLB,26,Male,,No Relation,Fled/Apprehended,false,None
20050816VICOE,Adult,Male,,No Relation,Fled/Escaped,false,None
20050816VICOE,Adult,Male,,No Relation,Fled/Escaped,false,None
20050718NJWEN,25,Male,,Relative,Fled/Apprehended,false,Wounded
20050612NJBAA,Adult,Male,,No Relation,Fled/Escaped,false,None
20050608NYARP,17,Male,,Student,Fled/Apprehended,false,None
20050524LABOS,16,Male,,Student,Fled/Apprehended,false,Wounded
20050524COACD,,,,,Fled/Escaped,false,None
20050520ILLOM,19,Male,,Former Student,,false,None
20050517PAHIL,47,Male,,Intimate Relationship,Suicide,true,Suicide
20050514TXBER,17,Male,,Rival School Student,Fled/Apprehended,false,None
20050429OHDAC,17,Male,,,Fled/Apprehended,false,None
20050427LALER,15,Male,,Student,Fled/Apprehended,false,None
20050407TXCAC,45,Male,White,Parent,Fled/Apprehended,false,None
20050330TNEAM,17,Male,,Student,Fled/Apprehended,false,Wounded
20050324TNFAM,17,Female,,Student,,false,Wounded
20050321NYNEB,15,Male,,Student,Fled/Apprehended,false,Wounded
20050321MNRER,16,Male,Native American/Alaska Native,Former Student,Suicide,true,Suicide
20050317LAOPA,,Male,,Student,Fled/Escaped,false,None
20050317CALOL,18,Male,Black,No Relation,Fled/Apprehended,false,None
20050316PACAP,21,Male,,No Relation,Fled/Apprehended,false,None
20050314OHLEC,7,Male,,Student,Surrendered,false,None
20050310TXZAD,,Male,,,Fled/Escaped,false,None
20050309TNMAN,16,Male,,Former Student,Fled/Escaped,false,None
20050302TNSTD,14,Male,White,Student,Fled/Apprehended,false,None
20050208ILBOC,Teen,Male,,Student,Fled/Escaped,false,None
20050204GAMCA,19,Male,,Relative,,false,None
20050126ILWOP,15,Male,,Student,Fled/Apprehended,false,None
20050105PAMUN,16,Male,,,Fled/Apprehended,false,None
20041231TXRIR,38,Male,,Other Staff,Suicide,true,Suicide
20041213LALAL,,Male,,,Fled/Escaped,false,None
20041209WALAS,16,Male,,Student,Suicide,true,Suicide
20041119FLTEJ,Teen,Male,,Student,Surrendered,false,None
20041117FLAPA,14,Male,,Student,Apprehended/Killed by LE,false,None
20041116SCBAB,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20041115INBRG,22,Male,,Parent,Fled/Apprehended,false,None
20041115INBRG,22,Male,,Parent,Fled/Apprehended,false,None
20041115ALPAB,20,Male,,Nonstudent Using Athletic Facilities/Attending Game,Fled/Apprehended,false,None
20041022CATYH,,,,,Fled/Escaped,false,None
20041021MDTHB,16,Male,,Student,Fled/Apprehended,false,None
20041015CABIB,19,Male,,,Fled/Apprehended,false,None
20041012CALAS,25,Male,,No Relation,Apprehended/Killed by Other,true,Fatal
